objective,directivity_dbi,cone_power,cone_power_ratio,cone_power_percent,sll_db,min_spacing_mm,peak_theta_deg,peak_phi_deg,steering_efficiency,gain_at_target_dbi,target_theta_deg,target_phi_deg,grad_norm,iteration
118.36515969061281,18.37734115208803,0.023591517626452806,0.023591517626452806,2.3591517626452805,2.4935511632660408,17.987547480000025,29.5,45.0,0.9998832558166849,18.37683410894433,30.0,45.0,9.450834148413934,134
118.37565403935693,18.376983051401602,0.023476613776175992,0.023476613776175992,2.347661377617599,2.503218219150058,17.987547480000025,29.5,45.0,0.9999872630421269,18.37692773514424,30.0,45.0,9.43266526415589,135
118.37350937749004,18.373509377492898,0.02319081910381128,0.02319081910381128,2.319081910381128,2.538996919823239,17.987547480000025,30.0,45.0,0.9999999999999715,18.373509377492898,30.0,45.0,2.411116485968852,136
118.37106972187888,18.371069721881746,0.02297068821216064,0.02297068821216064,2.297068821216064,2.5665400640748786,17.987547480000025,30.0,45.0,0.9999999999999715,18.371069721881746,30.0,45.0,2.442044819119846,137
118.36963945643299,18.36963945643586,0.022801692601830976,0.022801692601830976,2.2801692601830976,2.5863527610776855,17.987547480000025,30.0,45.0,0.9999999999999714,18.36963945643586,30.0,45.0,2.461981620763615,138
118.36920525803534,18.36920525803821,0.022673010202097322,0.022673010202097322,2.2673010202097323,2.599021317515404,17.987547480000025,30.0,45.0,0.9999999999999714,18.36920525803821,30.0,45.0,2.4714473204626874,139
118.36971427269836,18.36971427270123,0.022577788437020876,0.022577788437020876,2.2577788437020874,2.605151358976749,17.987547480000025,30.0,45.0,0.9999999999999714,18.36971427270123,30.0,45.0,2.471148160523117,140
118.37108006622427,18.371080066227144,0.022512913095114072,0.022512913095114072,2.2512913095114073,2.6053601442786043,17.987547480000025,30.0,45.0,0.9999999999999714,18.371080066227144,30.0,45.0,2.4619529997986933,141
118.37319162834734,18.373191628350213,0.022478273367817846,0.022478273367817846,2.2478273367817847,2.600267565283103,17.987547480000025,30.0,45.0,0.9999999999999714,18.373191628350213,30.0,45.0,2.4448483210360163,142
118.37592444694718,18.375924446950037,0.02247567608582662,0.02247567608582662,2.247567608582662,2.590486566972591,17.987547480000025,30.0,45.0,0.9999999999999715,18.375924446950037,30.0,45.0,2.420875854346209,143
118.37915106161665,18.379151061619513,0.02250765614644287,0.02250765614644287,2.250765614644287,2.5766142621894557,17.987547480000025,30.0,45.0,0.9999999999999715,18.379151061619513,30.0,45.0,2.391072460632354,144
118.38274871417752,18.382748714180362,0.022576427593828642,0.022576427593828642,2.2576427593828643,2.559224819028645,17.987547480000025,30.0,45.0,0.9999999999999716,18.382748714180362,30.0,45.0,2.356431263559415,145
118.38660329463325,18.38660329463609,0.022683140181330514,0.022683140181330514,2.2683140181330512,2.5388644708312973,17.987547480000025,30.0,45.0,0.9999999999999716,18.38660329463609,30.0,45.0,2.3178901010725355,146
118.3906105139962,18.390610513999015,0.022827496654725277,0.022827496654725277,2.2827496654725277,2.5160482648882505,17.987547480000025,30.0,45.0,0.9999999999999717,18.390610513999015,30.0,45.0,2.276338509182214,147
118.39190371077547,18.39479645337883,0.023007692640224443,0.023007692640224443,2.300769264022444,2.491378261942505,17.987547480000025,29.5,45.0,0.9999722766025102,18.39467605052446,30.0,45.0,9.409163739558874,148
118.39509612621308,18.395096126215897,0.022929312084723683,0.022929312084723683,2.2929312084723685,2.4972932265342735,17.987547480000025,30.0,45.0,0.9999999999999717,18.395096126215897,30.0,45.0,2.2316205360639985,149
