generation,best_fitness,mean_fitness,std_fitness,best_directivity_dbi
123,116.95977907381561,116.9457179167458,0.007861809160738606,16.959779073818886
124,116.95977907381561,116.94694533100652,0.006587876519934366,16.959779073818886
125,116.9651884678849,116.94915160442132,0.0066088234678638854,16.96518846788819
126,116.9792630699821,116.95213441324307,0.00816250985184407,16.97926306998538
127,116.9792630699821,116.9557273540685,0.009451047015608774,16.97926306998538
128,116.9792630699821,116.95941054216296,0.009026237505366344,16.97926306998538
129,116.9792630699821,116.96171504847682,0.009579306109886318,16.97926306998538
130,116.99192183727382,116.96505873559605,0.009418807963013094,16.99192183727709
131,116.99192183727382,116.97062015740558,0.01181916578715087,16.99192183727709
132,117.00074963228664,116.97620490139992,0.011497812971547656,17.00074963228993
133,117.0162378871952,116.98751125113176,0.012507697991841357,17.016237887198468
134,117.01739029296873,116.99445810519174,0.013029691647156649,17.01739029297204
135,117.05576477816825,117.00311340436906,0.016645985386931274,17.055764778171522
136,117.07005134413001,117.01601798306011,0.020828323396161252,17.070051344133233
137,117.09144733002279,117.03489632206089,0.02353156012979582,17.091447330026018
138,117.09671851146557,117.04736323328822,0.025925895646651795,17.096718511468797
139,117.14405833801828,117.0702750839293,0.028944167420938277,17.144058338021537
140,117.15983301986846,117.0955645285751,0.03431245821664057,17.159833019871726
141,117.20139567499498,117.11823730959908,0.03866114133599307,17.20139567499825
142,117.21325311302064,117.13875722961664,0.03976190728014058,17.24319139453095
143,117.29511163832852,117.16104829996829,0.04567399452998455,17.295111638331704
144,117.31889433583629,117.20708606513752,0.052467654378187775,17.318894335839563
145,117.4028870466437,117.23766879193289,0.0636956216887176,17.40288704664682
146,117.48489992388922,117.3046885017851,0.07228971508935968,17.48489992389241
147,117.60143656749675,117.36592396494514,0.08639544903538435,17.610010492526275
148,117.68622794351386,117.42956475161974,0.0927086681660143,17.68622794351703
149,117.68622794351386,117.49020222964428,0.10013240035320285,17.68622794351703
