iteration,best_fitness,mean_fitness,std_fitness,best_directivity_dbi,inertia_weight
52,0.9657247051329421,0.9593890509169021,0.005714621233999,18.679535309072776,0.7266666666666667
53,0.9657247051329421,0.9612306518445387,0.0031686499512748323,18.679535309072776,0.7233333333333334
54,0.965870634284358,0.9611588949045384,0.0033869720352646586,18.674332665481263,0.72
55,0.9662696868046561,0.9611539842607453,0.003550198244484085,18.672891583350978,0.7166666666666667
56,0.9662696868046561,0.9620170992767064,0.003160879047611958,18.672891583350978,0.7133333333333334
57,0.9662696868046561,0.9628888850748001,0.0027628972125097848,18.672891583350978,0.71
58,0.9662696868046561,0.9632294157593876,0.0023311473632035185,18.672891583350978,0.7066666666666667
59,0.9665865838700084,0.9634888152525457,0.003021223126373786,18.609295559462957,0.7033333333333334
60,0.9665865838700084,0.9645060451390118,0.0015696090420680563,18.609295559462957,0.7
61,0.9665865838700084,0.964133510040876,0.0022480727684174016,18.609295559462957,0.6966666666666667
62,0.9665865838700084,0.964754059300856,0.0017147737586793994,18.609295559462957,0.6933333333333334
63,0.9670046129825779,0.9650374617270627,0.0015465845235119828,18.62142161495496,0.6900000000000001
64,0.9672790662363646,0.9654255627101879,0.0019108379060509889,18.63829662774664,0.6866666666666666
65,0.9674765953444209,0.9659095637615082,0.0014764732611735208,18.71885125500296,0.6833333333333333
66,0.9679473426738984,0.9659761601460269,0.0026835863098979913,18.712012227517917,0.68
67,0.9679473426738984,0.9663530856584055,0.0015705680798014997,18.712012227517917,0.6766666666666667
68,0.9681162414728458,0.966672472758878,0.001217470896875684,18.69147007848605,0.6733333333333333
69,0.9681162414728458,0.9667154664967166,0.0015422385716822298,18.69147007848605,0.67
70,0.9682459597375561,0.9668790408151416,0.0016704714229269853,18.676408937424675,0.6666666666666667
71,0.9682459597375561,0.9672765866731864,0.0014968002411867756,18.676408937424675,0.6633333333333333
72,0.9683595425981327,0.9672499290418205,0.0016357548347440075,18.69341916655887,0.66
73,0.9684973403661464,0.9676302475175456,0.0008370570499141291,18.708525545889305,0.6566666666666667
74,0.9684973403661464,0.967593395712282,0.001487521129460866,18.708525545889305,0.6533333333333333
75,0.9684973403661464,0.9677366581739217,0.0011897163722118403,18.708525545889305,0.65
76,0.9684973403661464,0.9676154357126693,0.0026502585009120613,18.708525545889305,0.6466666666666667
77,0.9684973403661464,0.9677806696785903,0.0016284511935802971,18.708525545889305,0.6433333333333333
78,0.9686021593324871,0.9678610306477142,0.0016935936849847288,18.699172569435483,0.64
79,0.9687614457011021,0.9681623083093045,0.0013237630061179717,18.735944111749554,0.6366666666666667
80,0.9688947912596679,0.9683661469882192,0.0006100466764299295,18.716221445930618,0.6333333333333333
81,0.9688947912596679,0.968429319118959,0.0008172893840308359,18.716221445930618,0.63
82,0.9688947912596679,0.9685151815736824,0.000557511415325583,18.716221445930618,0.6266666666666667
83,0.9688947912596679,0.9686191793130103,0.00038879276179835644,18.716221445930618,0.6233333333333333
84,0.9690010866349331,0.9686737618121761,0.00043138094208925294,18.678025666075587,0.62
85,0.9690010866349331,0.9687928589548384,0.0003136513689976245,18.678025666075587,0.6166666666666667
86,0.9691564507544592,0.9687829260945514,0.0003245382106466525,18.69156683520073,0.6133333333333333
87,0.9691564507544592,0.9689367392021554,0.0003944230534380882,18.69156683520073,0.6100000000000001
88,0.9691564507544592,0.9690012117785693,0.00016649729087826607,18.69156683520073,0.6066666666666667
89,0.9691564507544592,0.9690351155323985,0.00023730394056322086,18.69156683520073,0.6033333333333333
90,0.9691564507544592,0.9690703996611707,0.0001221800495336385,18.69156683520073,0.6000000000000001
91,0.9691564507544592,0.9690615787853843,0.0002295349108237383,18.69156683520073,0.5966666666666667
92,0.9692741370925112,0.9691001468044064,0.0001358244083996093,18.693289772433022,0.5933333333333334
93,0.9692741370925112,0.9691838984759745,0.00017565259373116806,18.693289772433022,0.5900000000000001
94,0.9692741370925112,0.9692241181605187,0.00018014921403045124,18.693289772433022,0.5866666666666667
95,0.9692741370925112,0.969253408794059,7.431422205523002e-05,18.693289772433022,0.5833333333333334
96,0.9692741370925112,0.9692369884907818,0.0001154610245887406,18.693289772433022,0.5800000000000001
97,0.9692741370925112,0.9692567335446785,6.013540557295499e-05,18.693289772433022,0.5766666666666667
98,0.9692741370925112,0.9692706514187072,6.490737993012572e-05,18.693289772433022,0.5733333333333334
99,0.9692741370925112,0.9692775716884895,3.355915834161442e-05,18.693289772433022,0.5700000000000001
100,0.9692741370925112,0.9692689848425307,5.533834688931992e-05,18.693289772433022,0.5666666666666667
101,0.9692741370925112,0.9692768085603791,3.195347030518905e-05,18.693289772433022,0.5633333333333334
102,0.9692741370925112,0.9692833337664994,2.2511020692387757e-05,18.693289772433022,0.56
103,0.9692741370925112,0.9692832703301466,2.8499331321922774e-05,18.693289772433022,0.5566666666666666
104,0.9693869605343826,0.9692870134667146,2.668003229757259e-05,18.69415066877757,0.5533333333333333
105,0.9693869605343826,0.9693648814444142,2.7373294413483932e-05,18.69415066877757,0.55
106,0.9693869605343826,0.9693704583392933,2.8642424117456467e-05,18.69415066877757,0.5466666666666666
107,0.9693869605343826,0.9693787529854359,2.2251779894449393e-05,18.69415066877757,0.5433333333333333
108,0.9693869605343826,0.96938331997729,1.7662525605027632e-05,18.69415066877757,0.54
109,0.9693869605343826,0.9693893951609934,2.1255358259157443e-05,18.69415066877757,0.5366666666666666
110,0.9693869605343826,0.9693935113860053,1.3419561703128585e-05,18.69415066877757,0.5333333333333334
111,0.9693869605343826,0.9693929559969351,1.1963759683604008e-05,18.69415066877757,0.53
112,0.9693869605343826,0.969395926563235,1.403573167713915e-05,18.69415066877757,0.5266666666666666
113,0.9693869605343826,0.9693965854600421,1.5376931421841015e-05,18.69415066877757,0.5233333333333334
114,0.9693869605343826,0.9693966499656591,1.1098492606471728e-05,18.69415066877757,0.52
115,0.9693869605343826,0.9693973080126708,1.1517484978281945e-05,18.69415066877757,0.5166666666666666
116,0.9693869605343826,0.9693956218286176,1.2876375043917665e-05,18.69415066877757,0.5133333333333334
117,0.9693869605343826,0.9693967674369245,1.1653965849180806e-05,18.69415066877757,0.51
118,0.9693869605343826,0.9694003189804964,1.104739139390365e-05,18.69415066877757,0.5066666666666667
119,0.9693869605343826,0.969397464804741,1.2546331320921853e-05,18.69415066877757,0.5033333333333334
120,0.9693869605343826,0.9693972264706261,1.1497126448124275e-05,18.69415066877757,0.5
121,0.9693869605343826,0.9693970927731591,1.1608755721604737e-05,18.69415066877757,0.4966666666666667
122,0.9693869605343826,0.9693992854950946,1.3017509459674164e-05,18.69415066877757,0.49333333333333335
123,0.9693869605343826,0.9693986131858984,1.4420041565870223e-05,18.69415066877757,0.49000000000000005
124,0.9693869605343826,0.9693993046071632,1.059818051141322e-05,18.69415066877757,0.4866666666666667
125,0.9693869605343826,0.9693970641494485,1.2978803383396844e-05,18.69415066877757,0.48333333333333334
126,0.9693869605343826,0.9693976304589363,1.273673823396533e-05,18.69415066877757,0.48000000000000004
127,0.9693869605343826,0.9694020556318402,1.4306326248446181e-05,18.69415066877757,0.4766666666666667
128,0.9693869605343826,0.969401670515617,1.2963878084166421e-05,18.69415066877757,0.47333333333333333
129,0.9693869605343826,0.9694000655644751,9.712206201680823e-06,18.69415066877757,0.47000000000000003
130,0.9693869605343826,0.96939908216655,1.2885026144064869e-05,18.69415066877757,0.4666666666666667
131,0.9693869605343826,0.9693987506453392,1.2644904074410422e-05,18.69415066877757,0.4633333333333334
132,0.9693869605343826,0.9693978469937093,1.3131765185518445e-05,18.69415066877757,0.46
133,0.9693869605343826,0.969398630608497,1.0382882388658843e-05,18.69415066877757,0.45666666666666667
134,0.9693869605343826,0.9694022369240322,1.2160724613957369e-05,18.69415066877757,0.45333333333333337
