objective,directivity_dbi,cone_power,cone_power_ratio,cone_power_percent,sll_db,min_spacing_mm,peak_theta_deg,peak_phi_deg,grad_norm,iteration
0.9638894109352225,18.842999641909756,0.9638894109352225,0.9638894109352225,96.38894109352225,-9.374509242045688,20.224120526125883,0.0,0.0,0.05430394101645734,34
0.9647030309285624,18.768819239806596,0.9647030309285624,0.9647030309285624,96.47030309285624,-9.200007902584908,19.991970513007093,0.0,0.0,0.05584273629685687,35
0.9652916543230727,18.70346903509567,0.9652916543230727,0.9652916543230727,96.52916543230728,-9.05343336111089,19.783778118254688,0.0,0.0,0.06703776198323687,36
0.9657217431379516,18.647750790995655,0.9657217431379516,0.9657217431379516,96.57217431379516,-8.934344313263376,19.597162949724748,0.0,0.0,0.08192655639685767,37
0.9660587150968918,18.60222477199559,0.9660587150968918,0.9660587150968918,96.60587150968918,-8.842267055152139,19.430090912515293,0.0,0.0,0.0967467064368407,38
0.9663617360616173,18.5671889598021,0.9663617360616173,0.9663617360616173,96.63617360616173,-8.776122433299117,19.281051626578734,0.0,0.0,0.10969433852168818,39
0.966679373776964,18.54267241617783,0.966679373776964,0.966679373776964,96.6679373776964,-8.734541839094911,19.14913626980127,0.0,0.0,0.1199169219929022,40
0.9670467708974376,18.528441546566278,0.9670467708974376,0.9670467708974376,96.70467708974377,-8.715833129428365,19.03400842628774,0.0,0.0,0.1270358317456052,41
0.9674847047113709,18.52401915009598,0.9674847047113709,0.9674847047113709,96.7484704711371,-8.717839814905059,18.935795504198143,0.0,0.0,0.13094480964327085,42
0.9680004395935627,18.52871444553334,0.9680004395935627,0.9680004395935627,96.80004395935627,-8.738584607631324,18.854941117572317,0.0,0.0,0.13171398954313535,43
0.9685898995262513,18.54166047484633,0.9685898995262513,0.9685898995262513,96.85898995262512,-8.775736620014422,18.79204394622417,0.0,0.0,0.12953609114781803,44
0.9692405403901123,18.561854972198038,0.9692405403901123,0.9692405403901123,96.92405403901122,-8.826906004645695,18.74768663383864,0.0,0.0,0.12469162059008589,45
0.969934359387993,18.588201696917597,0.969934359387993,0.969934359387993,96.9934359387993,-8.889660271967713,18.72225172560245,0.0,0.0,0.11752365275135528,46
0.9706506450434869,18.619550436202065,0.9706506450434869,0.9706506450434869,97.06506450434868,-8.961974571541134,18.71573698542802,0.0,0.0,0.10841800662850055,47
0.9713682610579376,18.654734665116614,0.9713682610579376,0.9713682610579376,97.13682610579376,-9.04189317643744,18.72760629922242,0.0,0.0,0.09778751601659938,48
0.9720674010109036,18.692605968454103,0.9720674010109036,0.9720674010109036,97.20674010109036,-9.12753373840413,18.756719743833166,0.0,0.0,0.08606140279770347,49
0.9727307984010444,18.732063984981863,0.9727307984010444,0.9727307984010444,97.27307984010444,-9.21752007966219,18.801362288143128,0.0,0.0,0.07368313803632365,50
0.9733443843903193,18.77208051812542,0.9733443843903193,0.9733443843903193,97.33443843903193,-9.310550353506732,18.859348756125886,0.0,0.0,0.06112472612886359,51
0.9738975015390983,18.81171738391999,0.9738975015390983,0.9738975015390983,97.38975015390983,-9.404954526994162,18.928154822896218,0.0,0.0,0.04893720117244224,52
0.9743829667217919,18.850139155358164,0.9743829667217919,0.9743829667217919,97.43829667217919,-9.49966898431015,19.005028075549266,0.0,0.0,0.03788517876158169,53
0.9747972578238071,18.886622550589575,0.9747972578238071,0.9747972578238071,97.47972578238071,-9.592876926841734,19.087059926451243,0.0,0.0,0.029241339463985282,54
0.9751408293833421,18.920563251405472,0.9751408293833421,0.9751408293833421,97.51408293833421,-9.68349215135137,19.171226335475566,0.0,0.0,0.024984732802699975,55
0.9754183169489016,18.951479658268926,0.9754183169489016,0.9754183169489016,97.54183169489016,-9.769718300725513,19.254420029724333,0.0,0.0,0.026286900659278474,56
0.9756383348980336,18.979012486810117,0.9756383348980336,0.9756383348980336,97.56383348980336,-9.85056505324758,19.333500275923566,0.0,0.0,0.03142161572372099,57
0.9758126662514028,19.00291931344141,0.9758126662514028,0.9758126662514028,97.58126662514029,-9.924512132206738,19.40538346463323,0.0,0.0,0.03788302371392027,58
0.9759548399134023,19.023064169574763,0.9759548399134023,0.9759548399134023,97.59548399134023,-9.990868644317851,19.467189804603713,0.0,0.0,0.044194290074779,59
0.9760783502879361,19.039403802799153,0.9760783502879361,0.9760783502879361,97.60783502879362,-10.048747167883299,19.51644484958888,0.0,0.0,0.049639452440992535,60
0.9761949558118145,19.051973305728723,0.9761949558118145,0.9761949558118145,97.61949558118145,-10.097593347474206,19.55130840181057,0.0,0.0,0.05386629174439048,61
0.9763134557322992,19.060873564386682,0.9763134557322992,0.9763134557322992,97.63134557322992,-10.137258947496308,19.570777782677357,0.0,0.0,0.05670790410100879,62
0.9764391357738978,19.066261712262424,0.9764391357738978,0.9764391357738978,97.64391357738978,-10.167639769102468,19.574806214422633,0.0,0.0,0.058109918379384166,63
0.9765738568794796,19.06834451031584,0.9765738568794796,0.9765738568794796,97.65738568794796,-10.18862036158643,19.564298857614926,0.0,0.0,0.058096773206012524,64
0.9767166282002415,19.067373841725832,0.9767166282002415,0.9767166282002415,97.67166282002415,-10.200488125473445,19.54098577520946,0.0,0.0,0.05675205563778759,65
0.9768644565875558,19.063643254876908,0.9768644565875558,0.9768644565875558,97.68644565875559,-10.203621947012104,19.507200549561468,0.0,0.0,0.05420424451749797,66
0.9770132723572941,19.057484487872884,0.9770132723572941,0.9770132723572941,97.70132723572941,-10.198447605045155,19.46560513332794,0.0,0.0,0.050615156315221475,67
0.9771587668324381,19.049263011826824,0.9771587668324381,0.9771587668324381,97.7158766832438,-10.185621145752828,19.41890129499803,0.0,0.0,0.04617062146201479,68
0.9772970296140816,19.03937185208936,0.9772970296140816,0.9772970296140816,97.72970296140817,-10.166293316677578,19.369566035729974,0.0,0.0,0.04107385849180561,69
0.9774249455826098,19.028223383213387,0.9774249455826098,0.9774249455826098,97.74249455826099,-10.141688229731948,19.319645064653628,0.0,0.0,0.03554252584712463,70
0.9775403887940746,19.016239385910044,0.9775403887940746,0.9775403887940746,97.75403887940746,-10.11327548292757,19.270630907917468,0.0,0.0,0.029811186863013484,71
0.9776422923152596,19.003840118510485,0.9776422923152596,0.9776422923152596,97.76422923152596,-10.082718460916215,19.223437741640467,0.0,0.0,0.024143332464604587,72
0.9777306532154794,18.991433229140927,0.9777306532154794,0.9777306532154794,97.77306532154793,-10.051569894694566,19.17846680324781,0.0,0.0,0.01886380486641766,73
0.9778064742689573,18.9794030555385,0.9778064742689573,0.9778064742689573,97.78064742689573,-10.021503429306996,19.135740523554997,0.0,0.0,0.014432730319935558,74
0.9778716051179714,18.968100537579453,0.9778716051179714,0.9778716051179714,97.78716051179714,-9.99391592959725,19.095073889716545,0.0,0.0,0.01153663383074394,75
0.9779284624481109,18.957833883965755,0.9779284624481109,0.9779284624481109,97.79284624481109,-9.97008656485291,19.056247777734654,0.0,0.0,0.010820344929161731,76
0.9779796659420902,18.948860295505405,0.9779796659420902,0.9779796659420902,97.79796659420902,-9.950830894962827,19.01915055974811,0.0,0.0,0.011983998739769087,77
0.9780276744444385,18.941379229161456,0.9780276744444385,0.9780276744444385,97.80276744444384,-9.936666815208433,18.983862142071146,0.0,0.0,0.013964958141728205,78
0.9780745063225623,18.935527684133493,0.9780745063225623,0.9780745063225623,97.80745063225623,-9.927891332221181,18.950668758417724,0.0,0.0,0.015960822017316696,79
0.978121584060684,18.931377806992604,0.978121584060684,0.978121584060684,97.81215840606839,-9.924463838560731,18.92001396464516,0.0,0.0,0.01758015023453153,80
0.978169693515526,18.92893691615054,0.978169693515526,0.978169693515526,97.8169693515526,-9.92619049772788,18.892405836243572,0.0,0.0,0.018657375597582994,81
0.9782190260674046,18.928149967981348,0.9782190260674046,0.9782190260674046,97.82190260674047,-9.932718433719593,18.868308104339178,0.0,0.0,0.019139800607456223,82
0.9782692784577464,18.928904488789517,0.9782692784577464,0.9782692784577464,97.82692784577463,-9.943590565616994,18.84804274253965,0.0,0.0,0.019038896826405145,83
0.9783197973494437,18.931037937217333,0.9783197973494437,0.9783197973494437,97.83197973494437,-9.958283143468615,18.831724745167524,0.0,0.0,0.01840898263320396,84
0.9783697543676053,18.934347264729823,0.9783697543676053,0.9783697543676053,97.83697543676053,-9.976226234243757,18.819239212783582,0.0,0.0,0.017336553373982395,85
0.9784183251891194,18.938600172982618,0.9784183251891194,0.9784183251891194,97.84183251891194,-9.996691957968011,18.810259502101115,0.0,0.0,0.015933975189644612,86
0.9784648399217009,18.9435473573675,0.9784648399217009,0.9784648399217009,97.84648399217008,-10.019130294978035,18.80429598377024,0.0,0.0,0.014335406730160672,87
0.9785088816914352,18.948934951130493,0.9785088816914352,0.9785088816914352,97.85088816914353,-10.042908657259986,18.800759876142514,0.0,0.0,0.012693904165509109,88
0.9785503288475891,18.95451641823669,0.9785503288475891,0.9785503288475891,97.85503288475891,-10.067329137708757,18.799026380159507,0.0,0.0,0.011177034850726082,89
0.9785893484837143,18.960063215779954,0.9785893484837143,0.9785893484837143,97.85893484837143,-10.091695182509275,18.79848528199609,0.0,0.0,0.00995305551360258,90
0.9786263496741519,18.965373633368984,0.9786263496741519,0.9786263496741519,97.86263496741519,-10.115347964187723,18.798573610448052,0.0,0.0,0.009154510931224638,91
0.9786619026454241,18.970279359664307,0.9786619026454241,0.9786619026454241,97.86619026454241,-10.137708184177367,18.798791618584513,0.0,0.0,0.00882146618993095,92
0.9786966352163409,18.974649563962167,0.9786966352163409,0.9786966352163409,97.86966352163408,-10.158314742309031,18.7987082347578,0.0,0.0,0.008872292381274354,93
0.9787311286334646,18.978392569667946,0.9787311286334646,0.9787311286334646,97.87311286334645,-10.176851718681043,18.79796384085554,0.0,0.0,0.009147355277943922,94
0.9787658395357914,18.981455422386922,0.9787658395357914,0.9787658395357914,97.87658395357914,-10.193157723063088,18.796276513026697,0.0,0.0,0.009485134463712632,95
0.9788010648785833,18.983821734959285,0.9788010648785833,0.9788010648785833,97.88010648785833,-10.207216099890724,18.793453616606676,0.0,0.0,0.0097670178049705,96
0.978836947510714,18.985508150948412,0.978836947510714,0.978836947510714,97.8836947510714,-10.219129252509598,18.789405695203975,0.0,0.0,0.009924401907109527,97
0.9788735056361477,18.986559706876797,0.9788735056361477,0.9788735056361477,97.88735056361477,-10.229083944122246,18.784155974980916,0.0,0.0,0.009929955854357063,98
0.9789106682889798,18.987044366441246,0.9789106682889798,0.9789106682889798,97.89106682889798,-10.237106722209326,18.777838025299786,0.0,0.0,0.009787075184424445,99
0.9789483075617476,18.98704704447264,0.9789483075617476,0.9789483075617476,97.89483075617476,-10.243623213683446,18.770676615693038,0.0,0.0,0.009521421601872979,100
0.9789862665834217,18.98666348593094,0.9789862665834217,0.9789862665834217,97.89862665834217,-10.24886061969595,18.762951806840405,0.0,0.0,0.009174313751887707,101
0.9790243844111971,18.98599437859788,0.9790243844111971,0.9790243844111971,97.90243844111971,-10.252860167648699,18.75495206416711,0.0,0.0,0.008796810032800995,102
0.979062517424179,18.985140053917895,0.979062517424179,0.979062517424179,97.90625174241791,-10.256126581450767,18.74692658659863,0.0,0.0,0.008443322679400015,103
0.9791005562699319,18.98419607721337,0.9791005562699319,0.9791005562699319,97.91005562699318,-10.258651474508904,18.739048417150013,0.0,0.0,0.008163901163101268,104
0.9791384385468418,18.983249940729454,0.9791384385468418,0.9791384385468418,97.91384385468417,-10.26092721930996,18.731397601707982,0.0,0.0,0.007995360913292174,105
0.9791761572325843,18.98237893883302,0.9791761572325843,0.9791761572325843,97.91761572325844,-10.263087318012376,18.723968303618065,0.0,0.0,0.007953531298559972,106
0.9792137624141037,18.981649137698597,0.9792137624141037,0.9792137624141037,97.92137624141037,-10.26544729356711,18.71669700997043,0.0,0.0,0.008030479001738512,107
0.9792513524357116,18.98111520061085,0.9792513524357116,0.9792513524357116,97.92513524357116,-10.268324201173844,18.709502903686953,0.0,0.0,0.00819887675087264,108
0.9792890535445772,18.980820747595434,0.9792890535445772,0.9792890535445772,97.92890535445771,-10.271674427067905,18.702328065268382,0.0,0.0,0.008421310403826907,109
0.9793269930659906,18.98079893368849,0.9793269930659906,0.9793269930659906,97.93269930659906,-10.275868774058948,18.695165563763013,0.0,0.0,0.008659758920279316,110
0.9793652748707161,18.98107300387021,0.9793652748707161,0.9793652748707161,97.93652748707161,-10.280923040356821,18.688067628267227,0.0,0.0,0.008881890084150409,111
0.9794039641002787,18.981656690666053,0.9794039641002787,0.9794039641002787,97.94039641002787,-10.286661558298269,18.681132584902883,0.0,0.0,0.009063714527842527,112
0.9794430828210419,18.982554436531455,0.9794430828210419,0.9794430828210419,97.94430828210419,-10.293250459529995,18.67447587055048,0.0,0.0,0.009189847069209485,113
0.9794826141409526,18.983761527379887,0.9794826141409526,0.9794826141409526,97.94826141409526,-10.300620100960424,18.668194971770998,0.0,0.0,0.009252764081237331,114
0.9795225115506778,18.985264292054268,0.9795225115506778,0.9795225115506778,97.95225115506778,-10.308695312010826,18.662339221851052,0.0,0.0,0.009251843606345123,115
0.9795627112004118,18.987040532594133,0.9795627112004118,0.9795627112004118,97.95627112004118,-10.317374057159016,18.656892949872894,0.0,0.0,0.00919237927755381,116
0.9796031451147822,18.98906029957073,0.9796031451147822,0.9796031451147822,97.96031451147822,-10.326540751287748,18.651775630718543,0.0,0.0,0.009084485950511045,117
0.9796437528848856,18.99128704184252,0.9796437528848856,0.9796437528848856,97.96437528848855,-10.336217259855502,18.646857234487896,0.0,0.0,0.0089418166454339,118
0.9796844896846848,18.993679079772804,0.9796844896846848,0.9796844896846848,97.96844896846848,-10.346325952256333,18.641982737709167,0.0,0.0,0.008780085943070125,119
0.9797253300058109,18.996191302138538,0.9797253300058109,0.9797253300058109,97.97253300058108,-10.356777720981661,18.636997983808243,0.0,0.0,0.008615421249021562,120
0.9797659356117366,18.99878690841781,0.9797659356117366,0.9797659356117366,97.97659356117366,-10.367812880256707,18.631770076296895,0.0,0.0,0.008466202887855991,121
0.979803716360396,19.0014887091013,0.979803716360396,0.979803716360396,97.98037163603959,-10.381808191692217,18.626252166847483,0.0,0.0,0.008389297481985653,122
0.9798413538433267,19.004155875745123,0.9798413538433267,0.9798413538433267,97.98413538433267,-10.395594965549472,18.620862205318147,0.0,0.0,0.008363034354436926,123
0.9798789279845587,19.006737736378113,0.9798789279845587,0.9798789279845587,97.98789279845586,-10.408913795318433,18.61589651766106,0.0,0.0,0.008370116059700318,124
0.9799165230966093,19.00919014511145,0.9799165230966093,0.9799165230966093,97.99165230966092,-10.42156296856884,18.611475936431276,0.0,0.0,0.008391214391930916,125
0.9799541899538111,19.01147702282653,0.9799541899538111,0.9799541899538111,97.99541899538112,-10.433410136799628,18.607529589478222,0.0,0.0,0.008412002631390343,126
0.9799919396074822,19.013571891016753,0.9799919396074822,0.9799919396074822,97.99919396074822,-10.444395597371493,18.603816690546193,0.0,0.0,0.00842599561459724,127
0.9800297642371788,19.015459201395824,0.9800297642371788,0.9800297642371788,98.00297642371788,-10.454460599629607,18.5999798814231,0.0,0.0,0.008433405266374818,128
0.9800676644895152,19.01713516122125,0.9800676644895152,0.9800676644895152,98.00676644895152,-10.463712816308416,18.595618220192357,0.0,0.0,0.00843813838329855,129
0.9801056628806586,19.018607769438717,0.9801056628806586,0.9801056628806586,98.01056628806586,-10.472264525540663,18.590364605781993,0.0,0.0,0.008445170454353647,130
0.9801437962829056,19.019895905467262,0.9801437962829056,0.9801437962829056,98.01437962829056,-10.480237518980385,18.583951996036014,0.0,0.0,0.008459316941648804,131
0.9801820962231954,19.02102749297246,0.9801820962231954,0.9801820962231954,98.01820962231955,-10.48776033094443,18.576255647662858,0.0,0.0,0.00848495879078258,132
0.9802205727903553,19.022036925018497,0.9802205727903553,0.9802205727903553,98.02205727903554,-10.494957416091014,18.5673044269181,0.0,0.0,0.00852562243497899,133
0.9802592130149418,19.022962040688252,0.9802592130149418,0.9802592130149418,98.02592130149418,-10.501942872192354,18.557261583149632,0.0,0.0,0.008582820708614346,134
0.980297992997642,19.023840982657788,0.980297992997642,0.980297992997642,98.02979929976419,-10.508714973019169,18.54638214190365,0.0,0.0,0.0086546349753634,135
0.9803368938228815,19.024709260308136,0.9803368938228815,0.9803368938228815,98.03368938228814,-10.515384954526581,18.53495838445347,0.0,0.0,0.008735154507897988,136
0.9803759103036802,19.02559731111373,0.9803759103036802,0.9803759103036802,98.03759103036802,-10.52209717204438,18.523265852304174,0.0,0.0,0.008815535317596658,137
0.9804150481956768,19.02652879527015,0.9804150481956768,0.9804150481956768,98.04150481956768,-10.528918023578749,18.511520244089834,0.0,0.0,0.008886432764759112,138
0.9804543140283181,19.027519767053885,0.9804543140283181,0.9804543140283181,98.04543140283181,-10.535869381283964,18.499851591574043,0.0,0.0,0.008940732480911068,139
0.9804937060627478,19.028578742719006,0.9804937060627478,0.9804937060627478,98.04937060627478,-10.54284028963423,18.48829761520046,0.0,0.0,0.008975401959819083,140
0.9805332127319079,19.029707550186156,0.9805332127319079,0.9805332127319079,98.05332127319079,-10.550047505247022,18.47681432685935,0.0,0.0,0.008991829566670917,141
0.9805728186537037,19.030902735645064,0.9805728186537037,0.9805728186537037,98.05728186537037,-10.557513447222938,18.4652993865352,0.0,0.0,0.008994765224536062,142
0.9806125128624287,19.03215724767835,0.9806125128624287,0.9806125128624287,98.06125128624286,-10.565208555498792,18.45362249668071,0.0,0.0,0.008990517553018811,143
0.9806522930030026,19.033462130384294,0.9806522930030026,0.9806522930030026,98.06522930030026,-10.572995228190393,18.441656961399286,0.0,0.0,0.008985195570316122,144
0.9806921629007025,19.034808016544936,0.9806921629007025,0.9806921629007025,98.06921629007024,-10.581048764843366,18.429307113254048,0.0,0.0,0.00898353313749144,145
0.9807321259116646,19.036186288207688,0.9807321259116646,0.9807321259116646,98.07321259116645,-10.589351456703548,18.416527403539792,0.0,0.0,0.008988407807004809,146
0.9807721790413677,19.037589837883317,0.9807721790413677,0.9807721790413677,98.07721790413677,-10.597876527044223,18.403330478864362,0.0,0.0,0.009000838188469511,147
0.980812311536502,19.039013410664914,0.980812311536502,0.980812311536502,98.0812311536502,-10.606384797571165,18.389783465505356,0.0,0.0,0.009020183445726786,148
0.9808525080247871,19.040453545416895,0.9808525080247871,0.9808525080247871,98.08525080247871,-10.615040439980811,18.375993781493495,0.0,0.0,0.009044426384354445,149
